transaction_id,transaction_date,store_location,product_id,product_name,product_category,quantity,unit_price,tipe_order,omzet,month,day,hour
TX18732,2026-04-24,Sudirman,103,Café Latte,Coffee,5,30000,Dine-in,150000,April,Friday,7
TX18732,2026-04-24,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,April,Friday,7
TX18733,2026-04-24,Gading Serpong,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,7
TX18734,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,7
TX18735,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,7
TX18735,2026-04-24,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,April,Friday,7
TX18736,2026-04-24,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,7
TX18737,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18738,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,8
TX18739,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,8
TX18739,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,8
TX18740,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,2,18000,Dine-in,36000,April,Friday,8
TX18741,2026-04-24,Gading Serpong,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,8
TX18742,2026-04-24,Gading Serpong,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,8
TX18743,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,8
TX18744,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,April,Friday,8
TX18745,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,8
TX18746,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,8
TX18747,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18748,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,8
TX18749,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18750,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18751,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,8
TX18752,2026-04-24,Sudirman,105,Croissant Cokelat,Bakery,2,25000,Dine-in,50000,April,Friday,8
TX18753,2026-04-24,Sudirman,102,Americano,Coffee,3,25000,Dine-in,75000,April,Friday,8
TX18753,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18753,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,8
TX18754,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,8
TX18755,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,8
TX18756,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in,66000,April,Friday,8
TX18757,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,8
TX18757,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,8
TX18758,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,2,28000,Dine-in,56000,April,Friday,8
TX18759,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18760,2026-04-24,Gading Serpong,102,Americano,Coffee,2,25000,Takeaway,50000,April,Friday,8
TX18760,2026-04-24,Gading Serpong,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,April,Friday,8
TX18760,2026-04-24,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,8
TX18761,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18761,2026-04-24,Gading Serpong,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,8
TX18762,2026-04-24,Senopati,102,Americano,Coffee,2,25000,Dine-in,50000,April,Friday,8
TX18762,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,8
TX18763,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,8
TX18763,2026-04-24,Sudirman,102,Americano,Coffee,3,25000,Takeaway,75000,April,Friday,8
TX18764,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,4,28000,Takeaway,112000,April,Friday,8
TX18764,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,8
TX18765,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,8
TX18765,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,8
TX18765,2026-04-24,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,8
TX18765,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,8
TX18766,2026-04-24,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,April,Friday,8
TX18767,2026-04-24,Senopati,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,April,Friday,8
TX18767,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,8
TX18767,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,8
TX18768,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,8
TX18769,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,8
TX18770,2026-04-24,Senopati,102,Americano,Coffee,3,25000,Dine-in,75000,April,Friday,8
TX18771,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,8
TX18771,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in,66000,April,Friday,8
TX18772,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,8
TX18773,2026-04-24,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,April,Friday,8
TX18774,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,3,10000,Takeaway,30000,April,Friday,9
TX18774,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,April,Friday,9
TX18775,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,9
TX18775,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18776,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,9
TX18777,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,April,Friday,9
TX18778,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,9
TX18778,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18778,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,9
TX18778,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,9
TX18779,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,9
TX18780,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,9
TX18780,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18781,2026-04-24,Senopati,106,Roti Bakar Bandung,Snack,2,18000,Takeaway,36000,April,Friday,9
TX18781,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,9
TX18782,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,9
TX18783,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18784,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18784,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,9
TX18785,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18785,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,9
TX18785,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,2,28000,Dine-in,56000,April,Friday,9
TX18786,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,9
TX18786,2026-04-24,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,9
TX18787,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,9
TX18788,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,9
TX18789,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,9
TX18790,2026-04-24,Sudirman,102,Americano,Coffee,2,25000,Takeaway,50000,April,Friday,9
TX18791,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,9
TX18792,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,10
TX18793,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,12
TX18794,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,12
TX18795,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,12
TX18795,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,12
TX18796,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,12
TX18797,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,12
TX18798,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,12
TX18798,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,12
TX18798,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,12
TX18798,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,12
TX18799,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,12
TX18800,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,12
TX18800,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,April,Friday,12
TX18800,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,12
TX18800,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,12
TX18801,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,12
TX18802,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,12
TX18802,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,12
TX18803,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,3,10000,Takeaway,30000,April,Friday,12
TX18804,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,12
TX18805,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,12
TX18806,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,12
TX18806,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,12
TX18806,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,12
TX18807,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in,66000,April,Friday,12
TX18808,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,12
TX18809,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,12
TX18810,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,12
TX18810,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,12
TX18811,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,12
TX18812,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,12
TX18813,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,12
TX18814,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,12
TX18815,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,12
TX18816,2026-04-24,Senopati,102,Americano,Coffee,2,25000,Takeaway,50000,April,Friday,12
TX18817,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,4,10000,Takeaway,40000,April,Friday,12
TX18817,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,12
TX18818,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,13
TX18819,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,April,Friday,13
TX18820,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,13
TX18821,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,13
TX18822,2026-04-24,Senopati,102,Americano,Coffee,3,25000,Dine-in,75000,April,Friday,13
TX18823,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,13
TX18824,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,13
TX18824,2026-04-24,Gading Serpong,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,April,Friday,13
TX18824,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway,66000,April,Friday,13
TX18825,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in,66000,April,Friday,13
TX18825,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,13
TX18826,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,13
TX18827,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,13
TX18828,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,13
TX18829,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,13
TX18830,2026-04-24,Gading Serpong,105,Croissant Cokelat,Bakery,2,25000,Takeaway,50000,April,Friday,13
TX18830,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,13
TX18830,2026-04-24,Gading Serpong,103,Café Latte,Coffee,2,30000,Takeaway,60000,April,Friday,13
TX18831,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,13
TX18831,2026-04-24,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,13
TX18831,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,13
TX18832,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,13
TX18833,2026-04-24,Sudirman,103,Café Latte,Coffee,2,30000,Takeaway,60000,April,Friday,13
TX18833,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,13
TX18834,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,3,28000,Dine-in,84000,April,Friday,13
TX18834,2026-04-24,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,April,Friday,13
TX18834,2026-04-24,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,April,Friday,13
TX18835,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in,20000,April,Friday,13
TX18835,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,13
TX18836,2026-04-24,Gading Serpong,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,April,Friday,13
TX18837,2026-04-24,Senopati,102,Americano,Coffee,4,25000,Dine-in,100000,April,Friday,13
TX18838,2026-04-24,Gading Serpong,105,Croissant Cokelat,Bakery,3,25000,Dine-in,75000,April,Friday,13
TX18839,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,13
TX18840,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway,88000,April,Friday,13
TX18841,2026-04-24,Senopati,103,Café Latte,Coffee,2,30000,Dine-in,60000,April,Friday,13
TX18841,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,13
TX18842,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,13
TX18842,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,13
TX18842,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,13
TX18843,2026-04-24,Sudirman,103,Café Latte,Coffee,3,30000,Dine-in,90000,April,Friday,13
TX18844,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,14
TX18845,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,15
TX18846,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,15
TX18846,2026-04-24,Sudirman,102,Americano,Coffee,2,25000,Dine-in,50000,April,Friday,15
TX18847,2026-04-24,Senopati,103,Café Latte,Coffee,4,30000,Dine-in,120000,April,Friday,16
TX18848,2026-04-24,Gading Serpong,102,Americano,Coffee,3,25000,Dine-in,75000,April,Friday,17
TX18848,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,17
TX18849,2026-04-24,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,17
TX18850,2026-04-24,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,April,Friday,17
TX18850,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,17
TX18850,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,17
TX18851,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,17
TX18851,2026-04-24,Senopati,102,Americano,Coffee,3,25000,Dine-in,75000,April,Friday,17
TX18851,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,17
TX18852,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,17
TX18853,2026-04-24,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,17
TX18854,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,2,28000,Takeaway,56000,April,Friday,17
TX18855,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,17
TX18855,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in,66000,April,Friday,17
TX18856,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,17
TX18857,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,17
TX18858,2026-04-24,Senopati,103,Café Latte,Coffee,2,30000,Dine-in,60000,April,Friday,17
TX18859,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,17
TX18860,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,April,Friday,17
TX18860,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,17
TX18861,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,17
TX18862,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,April,Friday,18
TX18863,2026-04-24,Senopati,102,Americano,Coffee,2,25000,Takeaway,50000,April,Friday,18
TX18864,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,3,28000,Dine-in,84000,April,Friday,18
TX18865,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,18
TX18866,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,18
TX18866,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,2,18000,Dine-in,36000,April,Friday,18
TX18866,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,18
TX18867,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,April,Friday,18
TX18868,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,18
TX18868,2026-04-24,Gading Serpong,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in,20000,April,Friday,18
TX18868,2026-04-24,Gading Serpong,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,18
TX18869,2026-04-24,Senopati,103,Café Latte,Coffee,2,30000,Dine-in,60000,April,Friday,18
TX18870,2026-04-24,Sudirman,102,Americano,Coffee,2,25000,Dine-in,50000,April,Friday,18
TX18870,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,18
TX18871,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,18
TX18872,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,18
TX18873,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,April,Friday,18
TX18874,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,18
TX18875,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,18
TX18876,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,19
TX18876,2026-04-24,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,April,Friday,19
TX18877,2026-04-24,Sudirman,102,Americano,Coffee,2,25000,Dine-in,50000,April,Friday,19
TX18878,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,19
TX18879,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,19
TX18879,2026-04-24,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,April,Friday,19
TX18880,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,19
TX18880,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,19
TX18880,2026-04-24,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,April,Friday,19
TX18880,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,2,10000,Takeaway,20000,April,Friday,19
TX18881,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,19
TX18881,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway,66000,April,Friday,19
TX18882,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,19
TX18883,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in,20000,April,Friday,19
TX18884,2026-04-24,Senopati,102,Americano,Coffee,5,25000,Dine-in,125000,April,Friday,19
TX18885,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,19
TX18885,2026-04-24,Gading Serpong,102,Americano,Coffee,2,25000,Dine-in,50000,April,Friday,19
TX18886,2026-04-24,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,19
TX18887,2026-04-24,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,19
TX18887,2026-04-24,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,April,Friday,19
TX18888,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,April,Friday,19
TX18888,2026-04-24,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,April,Friday,19
TX18889,2026-04-24,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,April,Friday,19
TX18890,2026-04-24,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,April,Friday,19
TX18890,2026-04-24,Sudirman,103,Café Latte,Coffee,2,30000,Takeaway,60000,April,Friday,19
TX18890,2026-04-24,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,April,Friday,19
TX18891,2026-04-24,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,April,Friday,19
TX18892,2026-04-24,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,April,Friday,19
TX18893,2026-04-24,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,April,Friday,19
