transaction_id,transaction_date,transaction_time,store_location,product_id,product_name,product_category,quantity,unit_price,tipe_order
TX27153,2026-02-14,21:15:03,Senopati (Hangout),103,Café Latte,Coffee,2,30000,Dine-in
TX14916,2026-05-02,17:31:07,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX16516,2026-03-03,12:19:59,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX24113,2026-01-06,07:16:52,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX14022,2026-02-14,16:08:59,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX02136,2026-06-24,08:06:08,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX39774,2026-05-03,21:52:33,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX14577,2026-02-26,15:53:39,Sudirman Office,106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX21264,2026-03-07,16:01:43,Senopati (Hangout),102,Americano,Coffee,1,25000,DINE IN
TX29917,2026-06-01,08:58:14,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX39603,2026-05-27,07:13:00,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX42723,2026-05-22,12:16:02,Senopati (Hangout),102,Americano,Coffee,1,25000,takeaway
TX18609,2026-03-04,08:18:33,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX25674,2026-04-10,08:44:22,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX26345,2026-04-25,19:12:48,Sudirman Office,102,Americano,Coffee,1,25000,Dine-in
TX18841,2026-03-01,21:25:07,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX28861,2026-03-07,17:55:47,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX42406,2026-01-01,10:16:12,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Dine-in
TX17764,2026-04-10,19:25:40,Senopati (Hangout),103,Café Latte,Coffee,4,30000,Dine-in
TX04938,2026-05-09,10:16:13,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX18914,2026-03-07,13:48:47,Sudirman (Office),103,Café Latte,Coffee,1,30000,Takeaway
TX22523,2026-05-30,14:00:03,Sudirman Office,103,Café Latte,Coffee,3,30000,Takeaway
TX02579,2026-03-28,16:28:23,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX15259,2026-05-28,12:42:19,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX35732,2026-05-20,08:53:26,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX40413,2026-05-24,18:16:46,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX42660,2026-04-28,12:06:29,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX37457,2026-01-28,08:43:07,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX04706,2026-03-10,13:27:50,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX01474,2026-01-31,18:23:18,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX18681,2026-01-26,07:39:18,Sudirman (Office),103,Café Latte,Coffee,2,30000,Takeaway
TX40069,2026-06-12,17:01:48,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX32564,2026-01-08,10:30:54,Senopati HANGOUT,105,Croissant Cokelat,Bakery,4,25000,Takeaway
TX10368,2026-06-28,17:37:11,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX13564,2026-03-27,09:51:31,Sudirman (Office),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX29733,2026-02-09,11:43:12,Sudirman Office,103,Café Latte,Coffee,2,30000,Takeaway
TX39293,2026-03-09,10:31:40,Sudirman Office,108,Kentang Goreng,Snack,3,20000,Dine-in
TX37335,2026-06-05,13:58:51,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX36221,2026-05-04,13:40:39,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX08394,2026-05-09,20:58:11,Sudirman Office,103,Café Latte,Coffee,1,30000,Dine-in
TX32181,2026-04-12,21:24:07,Sudirman Office,104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX17399,2026-06-13,18:11:11,sudirman (office),102,Americano,Coffee,2,25000,
TX41854,2026-03-25,08:02:47,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX28724,2026-02-22,19:11:28,Sudirman Office,106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX13279,2026-06-12,08:26:00,Sudirman (Office),102,Americano,Coffee,1,25000,DINE IN
TX11733,2026-06-19,12:40:59,Senopati (Hangout),103,Café Latte,Coffee,3,30000,Dine-in
TX31520,2026-03-07,19:10:36,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX08750,2026-06-17,07:26:04,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX01267,2026-02-11,09:42:30,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX16377,2026-02-21,14:51:53,Senopati (Hangout),103,Café Latte,Coffee,4,30000,Dine-in
TX42568,2026-03-30,12:22:51,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,3,10000,takeaway
TX37794,2026-03-28,19:30:27,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX17031,2026-06-12,20:42:04,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX21063,2026-02-12,07:55:39,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX00491,2026-03-28,16:25:24,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX17193,2026-01-23,08:14:45,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Dine-in
TX34100,2026-03-18,09:27:06,sudirman (office),106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX26102,2026-03-12,13:02:05,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX43209,2026-02-16,11:08:09,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX17477,2026-03-14,18:25:05,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX28394,2026-01-11,17:01:36,Senopati (Hangout),102,Americano,Coffee,2,25000,Takeaway
TX31256,2026-03-11,13:38:44,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX30078,2026-01-24,19:02:13,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX34449,2026-04-18,16:36:42,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX27667,2026-01-16,20:04:07,Gading Serpong (Residential),102,Americano,Coffee,3,25000,Takeaway
TX04721,2026-06-28,16:05:59,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX19801,2026-03-01,15:53:20,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX13759,2026-02-13,08:11:58,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX28959,2026-02-07,19:10:17,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX41677,2026-02-13,09:34:05,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX29138,2026-06-26,18:23:35,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX35228,2026-03-06,08:48:05,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX11246,2026-04-28,07:35:04,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX34482,2026-06-01,08:55:22,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX18436,2026-01-24,15:12:06,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX34044,2026-05-14,10:33:21,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX08898,2026-03-14,15:40:47,Senopati (Hangout),103,Café Latte,Coffee,3,30000,Takeaway
TX26282,2026-04-18,19:26:17,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX38678,2026-06-23,12:39:43,sudirman (office),106,Roti Bakar Bandung,Snack,2,18000,Dine-in
TX05436,2026-01-26,11:45:55,Senopati HANGOUT,104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX39451,2026-04-26,18:33:18,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX30306,2026-06-16,14:19:09,Sudirman (Office),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX40120,2026-06-20,18:09:40,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX33748,2026-02-24,09:53:32,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX28464,2026-04-25,13:51:35,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX42234,2026-01-12,08:44:20,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX23532,2026-04-04,16:41:36,Sudirman (Office),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX19664,2026-06-16,08:27:32,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX22388,2026-05-31,15:45:22,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX21069,2026-04-15,08:12:45,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX08989,2026-03-20,19:03:33,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX19228,2026-06-13,18:33:45,Senopati (Hangout),105,Croissant Cokelat,Bakery,3,25000,Dine-in
TX40520,2026-03-23,12:43:30,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX25065,2026-05-13,09:02:16,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,3,28000,takeaway
TX04229,2026-03-21,17:14:55,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX14981,2026-05-28,08:21:09,Senopati (Hangout),102,Americano,Coffee,3,25000,Takeaway
TX42514,2026-04-13,12:47:05,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX05329,2026-05-15,21:40:21,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX22091,2026-03-11,07:43:02,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX14478,2026-03-13,18:28:48,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX22923,2026-06-02,08:43:56,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX35422,2026-06-23,12:17:55,Sudirman (Office),102,Americano,Coffee,2,25000,Takeaway
TX41101,2026-05-30,16:14:29,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX42844,2026-01-25,21:28:04,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX16885,2026-05-06,13:33:24,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX26010,2026-04-16,08:56:10,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX08968,2026-06-08,08:34:26,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX42906,2026-04-25,15:42:26,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX20940,2026-04-18,20:12:49,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX30351,2026-05-28,07:09:57,Sudirman (Office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX39433,2026-01-30,12:46:37,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX43725,2026-01-11,18:40:28,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX30142,2026-04-19,16:25:48,Sudirman (Office),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX05717,2026-04-11,20:33:26,Senopati (Hangout),102,Americano,Coffee,2,25000,Takeaway
TX16948,2026-04-26,18:07:28,Senopati (Hangout),103,Café Latte,Coffee,2,30000,Takeaway
TX40008,2026-04-09,14:38:34,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway
TX21444,2026-01-04,16:19:14,sudirman (office),106,Roti Bakar Bandung,Snack,3,18000,Takeaway
TX02426,2026-05-28,11:02:36,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX24000,2026-03-01,17:34:45,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX01362,2026-01-17,17:46:53,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX04412,2026-06-17,08:03:30,Senopati (Hangout),106,Roti Bakar Bandung,Snack,3,18000,Takeaway
TX10543,2026-04-19,16:24:49,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX03338,2026-02-04,08:51:20,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX06438,2026-01-10,21:43:38,Sudirman Office,103,Café Latte,Coffee,2,30000,Dine-in
TX21559,2026-05-08,08:32:55,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX10866,2026-04-30,08:09:58,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX24297,2026-02-09,12:34:44,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX06682,2026-03-22,16:15:03,Senopati (Hangout),106,Roti Bakar Bandung,Snack,5,18000,Dine-in
TX29054,2026-02-20,19:36:07,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX38356,2026-06-08,09:23:55,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX28909,2026-05-17,19:41:17,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX39441,2026-01-08,17:30:09,Senopati (Hangout),102,Americano,Coffee,1,25000,takeaway
TX34569,2026-04-04,09:25:11,Sudirman (Office),102,Americano,Coffee,3,25000,Dine-in
TX15660,2026-03-01,20:05:52,Senopati (Hangout),102,Americano,Coffee,2,25000,Takeaway
TX18010,2026-04-19,15:58:08,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX43663,2026-04-08,09:10:35,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX07073,2026-02-17,12:12:23,Senopati HANGOUT,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX17932,2026-03-27,09:00:59,Sudirman (Office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX35311,2026-03-27,08:03:03,Senopati (Hangout),104,Matcha Latte,Non-Coffee,2,28000,Dine-in
TX19800,2026-03-28,19:17:23,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX31413,2026-05-04,13:24:50,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX36281,2026-04-28,12:03:55,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX21284,2026-04-17,08:52:43,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX28642,2026-06-19,17:41:02,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX41512,2026-06-08,21:35:05,Sudirman (Office),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX40738,2026-04-05,20:34:45,Sudirman Office,105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX01121,2026-05-02,17:24:19,Sudirman (Office),103,Café Latte,Coffee,2,30000,Dine-in
TX04199,2026-05-22,08:23:51,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX32154,2026-05-01,08:06:14,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX10702,2026-06-06,21:15:41,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX09678,2026-02-17,12:06:45,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX17133,2026-05-23,20:03:01,Senopati (Hangout),104,Matcha Latte,Non-Coffee,3,28000,Dine-in
TX18972,2026-03-07,17:07:32,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,2,25000,Dine-in
TX00946,2026-04-04,18:52:55,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX19601,2026-01-19,14:25:18,Sudirman (Office),107,Es Teh Manis,Non-Coffee,2,10000,Takeaway
TX28762,2026-05-08,18:52:29,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX19789,2026-05-01,12:36:07,Sudirman Office,105,Croissant Cokelat,Bakery,2,25000,Takeaway
TX26157,2026-03-29,18:09:47,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX19747,2026-06-07,09:54:29,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX15716,2026-06-18,08:59:39,Sudirman Office,104,Matcha Latte,Non-Coffee,2,28000,Takeaway
TX00417,2026-05-16,17:11:56,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX34507,2026-05-13,12:43:44,Sudirman Office,107,Es Teh Manis,Non-Coffee,5,10000,Takeaway
TX11263,2026-02-02,08:46:50,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX34767,2026-04-23,15:04:23,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX10578,2026-04-23,08:18:17,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Dine-in
TX11749,2026-04-23,11:47:20,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX27073,2026-03-01,21:39:57,Gading Serpong (Residential),103,Café Latte,Coffee,2,30000,Takeaway
TX02303,2026-05-25,08:00:25,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX42930,2026-06-03,08:59:33,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,2,10000,Takeaway
TX08088,2026-06-05,13:42:53,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX13160,2026-03-31,09:32:29,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX42232,2026-04-04,16:12:00,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX10864,2026-04-03,20:06:43,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX09074,2026-05-12,08:28:57,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX15337,2026-05-22,19:29:02,Sudirman (Office),103,Café Latte,Coffee,1,30000,Takeaway
TX18991,2026-01-26,11:07:00,Senopati (Hangout),102,Americano,Coffee,2,25000,Takeaway
TX24751,2026-05-08,19:01:19,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX21295,2026-05-07,11:14:23,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX05682,2026-03-13,13:45:27,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX21793,2026-04-04,13:55:50,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX06243,2026-03-09,12:42:08,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX30038,2026-03-18,08:14:57,Senopati (Hangout),105,Croissant Cokelat,Bakery,2,25000,Takeaway
TX25515,2026-05-10,19:21:00,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX05537,2026-04-02,12:59:26,Sudirman Office,106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX02470,2026-01-07,08:19:55,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX42359,2026-05-06,11:52:04,Senopati (Hangout),106,Roti Bakar Bandung,Snack,3,18000,Dine-in
TX41650,2026-02-14,18:10:19,Sudirman Office,103,Café Latte,Coffee,1,30000,DINE IN
TX07127,2026-02-16,16:03:29,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX29326,2026-05-04,12:02:35,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX28548,2026-03-01,21:38:11,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX05525,2026-02-14,17:20:33,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX14733,2026-03-29,16:01:53,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX20419,2026-06-05,12:06:40,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX13136,2026-04-07,12:23:14,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX00429,2026-06-11,12:57:21,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX31325,2026-05-04,09:32:14,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX30970,2026-06-14,17:45:33,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX01245,2026-02-10,12:00:56,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX09084,2026-05-05,07:25:26,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX30682,2026-06-06,21:00:28,sudirman (office),103,Café Latte,Coffee,4,30000,Takeaway
TX40275,2026-05-08,20:14:09,Sudirman (Office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX38648,2026-02-05,13:31:00,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX43015,2026-03-05,10:43:59,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX21704,2026-05-07,12:18:15,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX17879,2026-01-31,17:46:33,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX17019,2026-03-15,16:29:32,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX05710,2026-04-20,12:55:14,Sudirman Office,105,Croissant Cokelat,Bakery,1,25000,DINE IN
TX21120,2026-02-17,12:42:09,Gading Serpong (Residential),103,Café Latte,Coffee,2,30000,Dine-in
TX04765,2026-06-23,12:47:39,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX37775,2026-01-03,13:16:58,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX26319,2026-03-04,12:40:15,Sudirman (Office),102,Americano,Coffee,2,25000,Dine-in
TX02244,2026-06-04,09:01:37,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX22207,2026-06-13,21:02:18,sudirman (office),107,Es Teh Manis,Non-Coffee,4,10000,Dine-in
TX43742,2026-02-28,09:51:21,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX40709,2026-02-04,12:53:42,Sudirman (Office),103,Café Latte,Coffee,2,30000,Dine-in
TX28048,2026-05-09,20:29:56,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX01083,2026-04-30,09:27:30,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX37783,2026-06-18,12:14:44,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX33224,2026-05-08,07:22:33,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX10467,2026-02-04,08:59:08,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX41742,2026-01-29,08:00:30,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX22896,2026-03-14,21:09:35,Sudirman (Office),103,Café Latte,Coffee,1,30000,Takeaway
TX34092,2026-06-22,09:03:01,Gading Serpong (Residential),102,Americano,Coffee,2,25000,Dine-in
TX04767,2026-02-08,18:46:26,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX11403,2026-05-02,18:28:27,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX07807,2026-03-28,17:44:21,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX36958,2026-04-11,19:49:18,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX00515,2026-04-07,08:36:14,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX34590,2026-01-09,21:29:03,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,DINE IN
TX43408,2026-06-19,19:33:22,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX30114,2026-05-27,08:21:41,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX39670,2026-06-28,18:11:53,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX41579,2026-06-25,08:54:30,Sudirman (Office),105,Croissant Cokelat,Bakery,3,25000,Dine-in
TX04645,2026-04-16,07:58:39,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX15312,2026-05-22,08:36:04,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX15694,2026-05-17,15:23:39,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX01382,2026-05-07,13:11:42,sudirman (office),102,Americano,Coffee,5,25000,Takeaway
TX34356,2026-06-06,16:37:51,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX16793,2026-03-12,08:58:23,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,3,18000,Dine-in
TX19139,2026-01-25,21:57:50,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX08323,2026-03-13,20:38:08,Sudirman Office,102,Americano,Coffee,2,25000,Dine-in
TX42188,2026-05-01,19:12:05,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX26999,2026-05-30,19:27:42,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX36114,2026-01-30,13:17:28,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX25059,2026-05-10,21:05:38,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX00176,2026-02-07,17:44:12,Sudirman Office,103,Café Latte,Coffee,4,30000,Takeaway
TX25178,2026-04-13,08:38:27,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX36548,2026-01-31,12:29:03,Senopati (Hangout),108,Kentang Goreng,Snack,1,20000,Dine-in
TX16459,2026-01-18,19:09:22,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,2,25000,Dine-in
TX10030,2026-01-20,11:21:28,Sudirman Office,105,Croissant Cokelat,Bakery,1,25000,Dine-in
